Time (s),Volume (m^3),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(13)
5.577384248170646e-14,0.04813658495077032,8.931516694109053e-10,2.9636534146706817e-16,2.927690484724467e-30,2.3927882685129916e-28,0.054,1.1668096105144266e-37,8.513727936310086e-09,6.954620953684965e-21,5.093962619076729e-17,1.4835337313489832e-08,0.0,0.0,0.028485838867309737,0.879999995743136,1.9979304426868707e-24,7.217573617525282e-52,2.1000288330092532e-51,0.06599998427151077,5.912301209085698e-69,8.931522112228277e-10
6.613515439364563e-14,0.04813658495077032,1.0590764105492648e-09,4.2967686618261593e-16,5.862873586657696e-30,5.71388096518974e-28,0.054,2.749642635203306e-37,1.009535281353784e-08,1.1875265838153827e-20,8.485076461180544e-17,1.759126048852879e-08,0.0,0.0,0.028485834197911803,0.8799999949523235,4.65820029947905e-24,2.443888408993261e-51,5.797792068705686e-51,0.06599998134966271,2.7206416185240313e-68,1.0590771850878549e-09
7.649646630558479e-14,0.04813658495077032,1.225001352312892e-09,5.922089692602226e-16,1.0635220168867473e-29,1.2114660451528255e-27,0.054,5.73821637875288e-37,1.1676977158405327e-08,1.8811692071854542e-20,1.31182616844309e-16,2.0347154832465327e-08,0.0,0.0,0.028485829528542745,0.8799999941615114,9.611820923075e-24,6.984665982324201e-51,1.3874166458547365e-50,0.06599997842784326,1.0122811316608176e-67,1.2250024056046342e-09
8.685777821752396e-14,0.04813658495077032,1.39092649097278e-09,7.85871607043976e-16,1.7915241740809302e-29,2.3506275222569064e-27,0.054,1.0930585031267561e-36,1.3258600968996864e-08,2.817584517254396e-20,1.9185416013149255e-16,2.310302034587637e-08,0.0,0.0,0.02848582485920256,0.8799999933706995,1.809779106858927e-23,1.7562410185428365e-50,2.980560863967932e-50,0.06599997550605241,3.2108781509899393e-67,1.3909278709463288e-09
9.721909012946312e-14,0.04813658495077032,1.5568518227999116e-09,1.0125747126864928e-15,2.849056035507809e-29,4.2592641645800306e-27,0.054,1.939392957798421e-36,1.4840224243403931e-08,4.040550499667034e-20,2.687772050684904e-16,2.5858857029338847e-08,0.0,0.0,0.028485820189891257,0.8799999925798877,3.173681940140278e-23,3.9993203854559675e-50,5.88795668272678e-50,0.06599997258429016,8.996196076890291e-67,1.5568535792932878e-09
1.0758040204140228e-13,0.04813658495077032,1.7227773440652596e-09,1.2742281951761469e-15,4.327071408463957e-29,7.309180104852558e-27,0.054,3.250860333928214e-36,1.6421846979725192e-08,5.596442641290715e-20,3.638563814667528e-16,2.8614664883429672e-08,0.0,0.0,0.02848581552060884,0.8799999917890764,5.25818877871691e-23,8.414149725631189e-50,1.087588078328515e-49,0.06599996966255652,2.282319013765725e-66,1.7227795288330598e-09
1.2830302586528062e-13,0.04813658495077032,2.0546289399944647e-09,1.9100258031663255e-15,8.972778614861267e-29,1.9050929870259954e-26,0.054,8.015779672525861e-36,1.9585090830540784e-08,9.90555264313017e-20,6.160657957351839e-16,3.4126194105804037e-08,0.0,0.0,0.028485806182130667,0.8799999902074543,1.266737140085016e-22,3.1472434502476313e-49,3.1913029376535022e-49,0.06599996381917507,1.2165778557785123e-65,2.054632144277192e-09
1.4902564968915895e-13,0.04813658495077032,2.386481248928027e-09,2.7085432112956514e-15,1.6715818612503202e-28,4.3745641693737945e-26,0.054,1.7300207968269345e-35,2.2748332506376045e-08,1.616805127727282e-19,9.635763334590604e-16,3.963760801761474e-08,0.0,0.0,0.028485796843768067,0.8799999886258333,2.6738107359445146e-22,9.67621231045774e-49,7.980914077099985e-49,0.06599995797590805,4.946543546443515e-65,2.386485702922628e-09
1.6974827351303728e-13,0.04813658495077032,2.7183342410334575e-09,3.685058805052526e-15,2.8762434258823066e-28,9.139109463184099e-26,0.054,3.3820124704143336e-35,2.5911571992277035e-08,2.48487849293599e-19,1.4213682799065943e-15,4.5148906623476983e-08,0.0,0.0,0.02848578750552106,0.8799999870442132,5.117659589175974e-22,2.5759616484035675e-48,1.7716757523725023e-48,0.06599995213275547,1.665613639630607e-64,2.718340190527234e-09
1.904708973369156e-13,0.04813658495077032,3.0501878864781467e-09,4.854850572997805e-15,4.654871939590077e-28,1.7750155149439238e-25,0.054,6.12671183117908e-35,2.9074809273402498e-08,3.6454296713504335e-19,2.004309196858582e-15,5.0660089928005866e-08,0.0,0.0,0.028485778167389675,0.8799999854625944,9.085945197938919e-22,6.153409287681542e-48,3.5900184727272e-48,0.06599994628971736,4.892401158906051e-64,3.0501955929619175e-09
2.1119352116079393e-13,0.04813658495077032,3.3820421554293764e-09,6.233196104095373e-15,7.174988420092278e-28,3.2524957944529325e-25,0.054,1.0448557122674413e-34,3.2238044335023006e-08,5.153281489817692e-19,2.7271548159362553e-15,5.617115793581647e-08,0.0,0.0,0.028485768829373932,0.8799999838809764,1.5199397140997397e-21,1.3501901667771935e-47,6.769289904304576e-48,0.06599994044679369,1.2920500956365235e-63,3.3820518962097274e-09
2.3191614498467226e-13,0.04813658495077032,3.7138970180543253e-09,7.83537258475154e-15,1.0628812396418452e-27,5.681007042303903e-25,0.054,1.6965222871324989e-34,3.540127716252014e-08,7.067424997500625e-19,3.604549875165883e-15,6.168211065152374e-08,0.0,0.0,0.028485759491473858,0.8799999822993595,2.4227221478071615e-21,2.7651976251420096e-47,1.2040125409163686e-47,0.06599993460398451,3.129730343165895e-63,3.713909086365019e-09
2.526387688085506e-13,0.04813658495077032,4.0457524445200715e-09,9.676656796103299e-15,1.5233899042750947e-27,9.527272448638408e-25,0.054,2.644440288750517e-34,3.856450774138562e-08,9.45101957605114e-19,4.651028861272742e-15,6.71929480797426e-08,0.0,0.0,0.028485750153689475,0.8799999807177438,3.710093918027405e-21,5.34202829581388e-47,2.0397852005282335e-47,0.06599992876128982,7.036238286941963e-63,4.0457671496327075e-09
2.7336139263242897e-13,0.04813658495077032,4.377608404993606e-09,1.1772325110618099e-14,2.1233888324890134e-27,1.5433416127929388e-24,0.054,3.9825899021063075e-34,4.172773605722058e-08,1.2371393034558988e-18,5.881016961765971e-15,7.270367022508784e-08,0.0,0.0,0.028485740816020802,0.8799999791361289,5.493208400776746e-21,9.83313910435099e-47,3.3174240511258705e-47,0.0659999229187096,1.4895890098910598e-62,4.377626072327316e-09
2.940840164563073e-13,0.04813658495077032,4.709464869641835e-09,1.413765348932328e-14,2.8899051345288956e-27,2.4261013766140597e-24,0.054,5.824068956376474e-34,4.4890962095734604e-08,1.5900041518157184e-18,7.308830861813197e-15,7.821427709217422e-08,0.0,0.0,0.02848573147846787,0.8799999775545153,7.90268943606945e-21,1.7369238442439441e-46,5.210648646058664e-47,0.06599991707624392,2.995869618982485e-62,4.709485840872176e-09
3.1480664028018567e-13,0.04813658495077032,5.041321808631588e-09,1.678791747912059e-14,3.852674858003818e-27,3.71420108207278e-24,0.054,8.302999242586273e-34,4.805418584274498e-08,2.01126293314084e-18,8.948679516227751e-15,8.372476868561639e-08,0.0,0.0,0.0284857221410307,0.8799999759729026,1.1090047156102545e-20,2.959919408060062e-46,7.941334599368164e-47,0.06599991123389275,5.760211345060605e-62,5.041346441798652e-09
3.35529264104064e-13,0.04813658495077032,5.373179192129624e-09,1.973839221004734e-14,5.044184802633943e-27,5.553747072042012e-24,0.054,1.1576480021020549e-33,5.121740728417596e-08,2.508898876955988e-18,1.0814664923165899e-14,8.923514501002892e-08,0.0,0.0,0.028485712803709314,0.8799999743912909,1.52290940497703e-20,4.886901898748829e-46,1.1787882376063276e-46,0.06599990539165608,1.0643094792415249e-61,5.373207861745368e-09
3.769745117518207e-13,0.04813658495077032,6.036895173317264e-09,2.6601072313222685e-14,8.257366527844536e-27,1.168055817802351e-23,0.054,2.1263198599998986e-33,5.75438431945264e-08,3.767319108057943e-18,1.528092414402643e-14,1.002555518702232e-07,0.0,0.0,0.02848569412941399,0.8799999712280707,2.71780634349015e-20,1.2295130644857753e-45,2.4284800649669336e-46,0.06599989370752637,3.293371950992222e-61,6.0369331057853474e-09
4.138057745584195e-13,0.04813658495077032,6.62672268836012e-09,3.385751759411708e-14,1.2256081357612353e-26,2.1325132514369302e-23,0.054,3.46138054630763e-33,6.316596660947555e-08,5.228768115299436e-18,2.0145457895628163e-14,1.1004870040913546e-07,0.0,0.0,0.028485677534465233,0.8799999684170066,4.319562371515378e-20,2.585223777945708e-45,4.334437619025703e-46,0.06599988332454307,8.147796934568939e-61,6.626770273537308e-09
4.5063703736501834e-13,0.04813658495077032,7.216551157356873e-09,4.2292820581097554e-14,1.759289083623708e-26,3.715994001190048e-23,0.054,5.407510400368758e-33,6.878808253341527e-08,7.07037342713544e-18,2.5932525795929767e-14,1.1984148488776197e-07,0.0,0.0,0.028485660939882577,0.8799999656059457,6.597747559474652e-20,5.1204530137215866e-45,7.367165228472592e-46,0.06599987294192168,1.8691106780321873e-60,7.216609831551357e-09
4.874683001716171e-13,0.04813658495077032,7.806380412805437e-09,5.199272958690714e-14,2.4549670750949444e-26,6.220637532097826e-23,0.054,8.159150887763702e-33,7.441019089091806e-08,9.351385284752887e-18,3.2717701766005676e-14,1.2963390533200876e-07,0.0,0.0,0.02848564434566616,0.8799999627948882,9.745454405376872e-20,9.640297843646942e-45,1.2015129308178159e-45,0.06599986255966228,4.022197454973155e-60,7.806451708421993e-09
5.24299562978216e-13,0.04813658495077032,8.396210287203515e-09,6.304298854696617e-14,3.3437873357654634e-26,1.005681283376119e-22,0.054,1.1949908491361173e-32,8.003229160756438e-08,1.2135212284913377e-17,4.0575551613825704e-14,1.394259617677811e-07,0.0,0.0,0.028485627751816095,0.8799999599838338,1.3988806207544143e-19,1.7378288251122414e-44,1.89149939162813e-45,0.06599985217776493,8.197147678634339e-60,8.396295833754681e-09
5.611308257848148e-13,0.04813658495077032,8.98604061304872e-09,7.552933696899169e-14,4.4598804072387876e-26,1.5769423086957475e-22,0.054,1.70564795348996e-32,8.565438460992917e-08,1.5489421146749e-17,4.9579646332615775e-14,1.4921765422098337e-07,0.0,0.0,0.028485611158332518,0.8799999571727829,1.95893537894943e-19,3.0169072748233686e-44,2.887998948360722e-45,0.06599984179622964,1.5938614732711278e-59,8.986142138152519e-09
5.979620885914136e-13,0.04813658495077032,9.575871222838694e-09,8.953750988232689e-14,5.840385093604953e-26,2.406811040910477e-22,0.054,2.3802632419272636e-32,9.127646982556855e-08,1.948573648628843e-17,5.98025752965026e-14,1.5900898271751918e-07,0.0,0.0,0.028485594565215544,0.8799999543617351,2.684644595955257e-19,5.067324639592715e-44,4.293115937042393e-45,0.06599983141505653,2.9744119775900756e-59,9.575990553202991e-09
6.347933513980125e-13,0.04813658495077032,1.0165701949071213e-08,1.0515323778729657e-13,7.525467190923661e-26,3.58614021892192e-22,0.054,3.2563222066636614e-32,9.689854718300704e-08,2.4200040589614587e-17,7.131595928871662e-14,1.687999472832913e-07,0.0,0.0,0.028485577972465304,0.8799999515506907,3.6099561745747547e-19,8.266421539623967e-44,6.233132370311922e-45,0.06599982103424562,5.3532211857524835e-59,1.016584101146494e-08
6.716246142046113e-13,0.04813658495077032,1.0755532624244303e-08,1.2246224660454885e-13,9.558334349152886e-26,5.2295065455275835e-22,0.054,4.3768237041086587e-32,1.025206166117243e-07,2.971237318536564e-17,8.419046336517368e-14,1.7859054794420153e-07,0.0,0.0,0.02848556138008191,0.8799999487396496,4.773060509141418e-19,1.313893705558407e-43,8.862190029260248e-45,0.06599981065379695,9.328952636108359e-59,1.0755693446455637e-08
7.084558770112101e-13,0.04813658495077032,1.1345363080856357e-08,1.4155025762452334e-13,1.1985247881506337e-25,7.479477476668113e-22,0.054,5.790686398946988e-32,1.0814267804214283e-07,3.610693121192862e-17,9.849580952549039e-14,1.883807847261508e-07,0.0,0.0,0.0284855447880655,0.8799999459286116,6.216615687299329e-19,2.040187625899108e-43,1.2366251275646981e-44,0.06599980027371062,1.579481760558352e-58,1.1345547792638085e-08
7.45287139817809e-13,0.04813658495077032,1.1935193151406263e-08,1.6250298745697827e-13,1.4855532312786686e-25,1.0511327470611528e-21,0.054,7.55315691134511e-32,1.1376473140561516e-07,4.347206858127703e-17,1.1430078920919648e-13,1.981706576550393e-07,0.0,0.0,0.02848552819641618,0.8799999431175771,7.987968777212246e-19,3.101963869623407e-43,1.696734256230262e-44,0.06599978989398667,2.6055553543649942e-58,1.1935403985408508e-08
7.821184026244078e-13,0.04813658495077032,1.2525022668393494e-08,1.8540614798055525e-13,1.822158321475065e-25,1.4538217614513323e-21,0.054,9.726219474958696e-32,1.193867766344117e-07,5.1900295940263754e-17,1.3167327562623268e-13,2.079601667567662e-07,0.0,0.0,0.028485511605134073,0.8799999403065457,1.0139373390157405e-18,4.627106281769731e-43,2.2928079970548705e-44,0.06599977951462514,4.198103807612284e-58,1.2525261961083963e-08
8.189496654310066e-13,0.04813658495077032,1.3114851464318229e-08,2.1034544629235297e-13,2.213887359174089e-25,1.981685389532474e-21,0.054,1.2379007155866003e-31,1.2500881366170832e-07,6.148828043038925e-17,1.506802359301996e-13,2.1774931205722967e-07,0.0,0.0,0.028485495014219292,0.8799999374955177,1.2728203699067022e-18,6.7830215642259494e-43,3.055647962558956e-44,0.06599976913562608,6.620525177429106e-58,1.311512165689015e-08
8.557809282376055e-13,0.04813658495077032,1.3704679371681473e-08,2.3740658465752716e-13,2.6665958997535614e-25,2.665363689785017e-21,0.054,1.5588214385021085e-31,1.3063084242157455e-07,7.233684544547034e-17,1.7138774323172515e-13,2.275380935823273e-07,0.0,0.0,0.02848547842367197,0.8799999346844931,1.5817164882060835e-18,9.786292622177271e-43,4.0211053636934697e-44,0.06599975875698957,1.0238078726356897e-57,1.3704983010949359e-08
8.926121910442043e-13,0.04813658495077032,1.4294506222985172e-08,2.666752604589305e-13,3.1864481594439893e-25,3.54113151762891e-21,0.054,1.9438510580818341e-31,1.3625286284896156e-07,8.455097038676069e-17,1.938609884506934e-13,2.3732651135795532e-07,0.0,0.0,0.028485461833492213,0.8799999318734716,1.947449998467712e-18,1.3914124900744137e-42,5.230619258103935e-44,0.06599974837871567,1.555007470844806e-57,1.4294845962268597e-08
9.294434538508031e-13,0.04813658495077032,1.4884331850732307e-08,2.9823716614679605e-13,3.7799173387901953e-25,4.651615338325655e-21,0.054,2.4022954671308606e-31,1.4187487487969042e-07,9.823979041530559e-17,2.181642920082994e-13,2.471145654100094e-07,0.0,0.0,0.028485445243680133,0.8799999290624535,2.3774193234855472e-18,1.9517823603643418e-42,6.731783477062353e-44,0.06599973800080441,2.3230169591239327e-57,1.4884710450727853e-08
9.662747166574019e-13,0.04813658495077032,1.5474156087427025e-08,3.321779891884578e-13,4.453785882560802e-25,6.046562576928776e-21,0.054,2.9443410445850906e-31,1.4749687845044068e-07,1.1351659620174956e-16,2.443611153628466e-13,2.569022557643839e-07,0.0,0.0,0.028485428654235853,0.8799999262514385,2.8796169900569374e-18,2.7038559930951065e-42,8.578942291573307e-44,0.06599972762325587,3.4176332801824985e-57,1.5474576417068533e-08
1e-12,0.04813658495077032,1.6014239098299087e-08,3.654160750270317e-13,5.147381857150267e-25,7.622387735656507e-21,0.054,3.5234510254993435e-31,1.5264477112861125e-07,1.2899790643505075e-16,2.7006288082848883e-13,2.658642314750027e-07,0.0,0.0,0.028485413464101668,0.8799999236774793,3.41013773086227e-18,3.60725166982256e-42,1.0626257060985665e-43,0.06599971812116391,4.806694557742326e-57,1.6014700247726543e-08
1.0031059794640006e-12,0.04813658495077032,1.6063978765574742e-08,3.6858341201810285e-13,5.21514568824398e-25,7.78366448755627e-21,0.054,3.581096269687766e-31,1.5311887349873893e-07,1.3049883367378037e-16,2.7251407239266814e-13,2.6668958244697276e-07,0.0,0.0,0.028485412065159484,0.8799999234404269,3.462649277014903e-18,3.7025705310958914e-42,1.0833814874465136e-43,0.0659997172460701,4.957226940045609e-57,1.6064443802882053e-08
1.0399372422705993e-12,0.04813658495077032,1.6653799717682255e-08,4.075391119865531e-13,6.071398271013861e-25,9.929433451373771e-21,0.054,4.3246334109065675e-31,1.587408599629474e-07,1.4930810376125002e-16,3.02684940628328e-13,2.764765454836684e-07,0.0,0.0,0.02848539547645114,0.8799999206294186,4.135755531238575e-18,5.01580342778192e-42,1.3566148624072857e-43,0.06599970686924714,7.096232077351188e-57,1.665431255059858e-08
1.076768505077198e-12,0.04813658495077032,1.7243618776257858e-08,4.491307613110804e-13,7.030254892140094e-25,1.2560135531048324e-20,0.054,5.188030283276417e-31,1.6436283778225305e-07,1.7007016213888698e-16,3.349346723353945e-13,2.862631449003625e-07,0.0,0.0,0.028485378888110934,0.8799999178184136,4.908827155667452e-18,6.726811913055429e-42,1.6854401400308578e-43,0.06599969649278706,1.0034212387317158e-56,1.724418260347589e-08
1.1135997678837968e-12,0.04813658495077032,1.7833435773811434e-08,4.934440270252541e-13,8.099736657883775e-25,1.5762779038559257e-20,0.054,6.1854120684024636e-31,1.6998480689665649e-07,1.929149189665362e-16,3.693234054493256e-13,2.960493807229459e-07,0.0,0.0,0.02848536230013897,0.8799999150074119,5.7924262737446385e-18,8.937026285582275e-42,2.0786452716524456e-43,0.06599968611668988,1.4026758931813262e-56,1.7834053905588454e-08
1.1504310306903955e-12,0.04813658495077032,1.8423250542854614e-08,5.405645709288226e-13,9.288174595130931e-25,1.963615980702861e-20,0.054,7.331993193186547e-31,1.756067672469613e-07,2.1797643862692768e-16,4.059104743644819e-13,3.05835252977308e-07,0.0,0.0,0.028485345712535366,0.8799999121964134,6.797804075561222e-18,1.1769234094968062e-41,2.5460343925062587e-43,0.06599967574095571,1.9398506070696312e-56,1.8423926401816574e-08
1.1872622934969943e-12,0.04813658495077032,1.9013062915900808e-08,5.905780495376266e-13,1.0604209708414338e-24,2.429196379563638e-20,0.054,8.644119265078944e-31,1.8122871877476314e-07,2.45392939461009e-16,4.4475442057948514e-13,3.1562076168933794e-07,0.0,0.0,0.028485329125300232,0.8799999093854183,7.936918851331468e-18,1.537119477258626e-41,3.0985047435619335e-43,0.06599966536558458,2.655858424920258e-56,1.9013800037835744e-08
1.224093556303593e-12,0.04813658495077032,1.9602872725465405e-08,6.435701140335436e-13,1.2056793021562512e-24,2.985592759534854e-20,0.054,1.0139309062214363e-30,1.868506614224394e-07,2.7530679350086625e-16,4.85913003200969e-13,3.254059068849231e-07,0.0,0.0,0.02848531253843368,0.8799999065744263,9.222453717495187e-18,1.9919726844363815e-41,3.748126500594443e-43,0.06599965499057654,3.6018863267798695e-56,1.960367476010607e-08
1.2609248191101917e-12,0.04813658495077032,2.0192679804065806e-08,6.996264102144613e-13,1.3655185606510528e-24,3.646905734326117e-20,0.054,1.1836296576708098e-30,1.9247259513313888e-07,3.078645262002302e-16,5.294432093075555e-13,3.351906885899502e-07,0.0,0.0,0.028485295951935802,0.8799999037634377,1.0667834040310803e-17,2.5625312514294e-41,4.5082255143607006e-43,0.06599964461593166,4.841537703295637e-56,2.0193550515861935e-08
1.2977560819167904e-12,0.04813658495077032,2.0782483984221582e-08,7.58832578444283e-13,1.5408958601562419e-24,4.428890649561432e-20,0.054,1.3755073109347987e-30,1.9809451985077138e-07,3.432168161625551e-16,5.754012641758094e-13,3.4497510683030483e-07,0.0,0.0,0.02848527936580673,0.8799999009524523,1.2287244561617353e-17,3.273726714422859e-41,5.393468965518729e-43,0.06599963424165,6.453336073113455e-56,2.0783427253101712e-08
